Code_commune_INSEE;Nom_commune;Code_postal;Libelle_acheminement;Ligne_5
35030;LA BOSSE DE BRETAGNE;35320;LA BOSSE DE BRETAGNE;
35089;LA COUYERE;35320;LA COUYERE;
35090;CREVIN;35320;CREVIN;
35140;LALLEU;35320;LALLEU;
35212;PANCE;35320;PANCE;
35218;LE PETIT FOUGERAY;35320;LE PETIT FOUGERAY;
35231;POLIGNE;35320;POLIGNE;
35321;SAULNIERES;35320;SAULNIERES;
35322;LE SEL DE BRETAGNE;35320;LE SEL DE BRETAGNE;
35343;TRESBOEUF;35320;TRESBOEUF;
35037;BREAL SOUS MONTFORT;35310;BREAL SOUS MONTFORT;
35076;CHAVAGNE;35310;CHAVAGNE;
35080;CINTRE;35310;CINTRE;
35196;MORDELLES;35310;MORDELLES;
35319;ST THURIAL;35310;ST THURIAL;
35115;FOUGERES;35300;FOUGERES;
35091;LE CROUAIS;35290;LE CROUAIS;
35117;GAEL;35290;GAEL;
35201;MUEL;35290;MUEL;
35234;QUEDILLAC;35290;QUEDILLAC;
35297;ST MEEN LE GRAND;35290;ST MEEN LE GRAND;
35302;ST ONEN LA CHAPELLE;35290;ST ONEN LA CHAPELLE;
35029;BONNEMAIN;35270;BONNEMAIN;
35085;COMBOURG;35270;COMBOURG;
35092;CUGUEN;35270;CUGUEN;
35148;LANRIGAN;35270;LANRIGAN;
35159;LOURMAIS;35270;LOURMAIS;
35172;MEILLAC;35270;MEILLAC;
35286;ST LEGER DES PRES;35270;ST LEGER DES PRES;
35342;TREMEHEUC;35270;TREMEHEUC;
35049;CANCALE;35260;CANCALE;
35003;ANDOUILLE NEUVILLE;35250;ANDOUILLE NEUVILLE;
35007;AUBIGNE;35250;AUBIGNE;
35067;CHASNE SUR ILLET;35250;CHASNE SUR ILLET;
35079;CHEVAIGNE;35250;CHEVAIGNE;
35197;MOUAZE;35250;MOUAZE;
35251;ST AUBIN D AUBIGNE;35250;ST AUBIN D AUBIGNE;
35274;ST GERMAIN SUR ILLE;35250;ST GERMAIN SUR ILLE;
35296;ST MEDARD SUR ILLE;35250;ST MEDARD SUR ILLE;
35315;ST SULPICE LA FORET;35250;ST SULPICE LA FORET;
35165;MARCILLE ROBERT;35240;MARCILLE ROBERT;
35239;RETIERS;35240;RETIERS;
35333;LE THEIL DE BRETAGNE;35240;LE THEIL DE BRETAGNE;
35334;THORIGNE FOUILLARD;35235;THORIGNE FOUILLARD;
35032;BOURGBARRE;35230;BOURGBARRE;
35206;NOYAL CHATILLON SUR SEICHE;35230;NOYAL CHATILLON SUR SEICHE;
35206;NOYAL CHATILLON SUR SEICHE;35230;NOYAL CHATILLON SUR SEICHE;CHATILLON SUR SEICHE
35208;ORGERES;35230;ORGERES;
35250;ST ARMEL;35230;ST ARMEL;
35266;ST ERBLON;35230;ST ERBLON;
35068;CHATEAUBOURG;35220;CHATEAUBOURG;
35068;CHATEAUBOURG;35220;CHATEAUBOURG;BROONS SUR VILAINE
35068;CHATEAUBOURG;35220;CHATEAUBOURG;ST MELAINE
35166;MARPIRE;35220;MARPIRE;
35264;ST DIDIER;35220;ST DIDIER;
35283;ST JEAN SUR VILAINE;35220;ST JEAN SUR VILAINE;
35072;CHATILLON EN VENDELAIS;35210;CHATILLON EN VENDELAIS;
35086;COMBOURTILLE;35210;COMBOURTILLE;
35100;DOMPIERRE DU CHEMIN;35210;DOMPIERRE DU CHEMIN;
35185;MONTAUTOUR;35210;MONTAUTOUR;
35192;MONTREUIL DES LANDES;35210;MONTREUIL DES LANDES;
35214;PARCE;35210;PARCE;
35232;PRINCE;35210;PRINCE;
35260;ST CHRISTOPHE DES BOIS;35210;ST CHRISTOPHE DES BOIS;
35238;RENNES;35200;RENNES;
35017;LA BAUSSAINE;35190;LA BAUSSAINE;
35022;BECHEREL;35190;BECHEREL;
35050;CARDROC;35190;CARDROC;
35056;LA CHAPELLE AUX FILTZMEENS;35190;LA CHAPELLE AUX FILTZMEENS;
35156;LONGAULNAY;35190;LONGAULNAY;
35180;MINIAC SOUS BECHEREL;35190;MINIAC SOUS BECHEREL;
35233;QUEBRIAC;35190;QUEBRIAC;
35265;ST DOMINEUC;35190;ST DOMINEUC;
35307;ST PERN;35190;ST PERN;
35318;ST THUAL;35190;ST THUAL;
35337;TINTENIAC;35190;TINTENIAC;
35345;TREVERIEN;35190;TREVERIEN;
35346;TRIMER;35190;TRIMER;
35047;BRUZ;35170;BRUZ;PONT REAN
35047;BRUZ;35170;BRUZ;
35040;BRETEIL;35160;BRETEIL;
35187;MONTERFIL;35160;MONTERFIL;
35188;MONTFORT SUR MEU;35160;MONTFORT SUR MEU;
35331;TALENSAC;35160;TALENSAC;
35351;LE VERGER;35160;LE VERGER;
35002;AMANLIS;35150;AMANLIS;
35028;BOISTRUDAN;35150;BOISTRUDAN;
35041;BRIE;35150;BRIE;
35054;CHANTELOUP;35150;CHANTELOUP;
35088;CORPS NUDS;35150;CORPS NUDS;
35108;ESSE;35150;ESSE;
35136;JANZE;35150;JANZE;
35220;PIRE SUR SEICHE;35150;PIRE SUR SEICHE;
35063;LA CHAPELLE ST AUBERT;35140;LA CHAPELLE ST AUBERT;
35121;GOSNE;35140;GOSNE;
35178;MEZIERES SUR COUESNON;35140;MEZIERES SUR COUESNON;
35253;ST AUBIN DU CORMIER;35140;ST AUBIN DU CORMIER;
35261;ST CHRISTOPHE DE VALAINS;35140;ST CHRISTOPHE DE VALAINS;
35269;ST GEORGES DE CHESNE;35140;ST GEORGES DE CHESNE;
35280;ST HILAIRE DES LANDES;35140;ST HILAIRE DES LANDES;
35282;ST JEAN SUR COUESNON;35140;ST JEAN SUR COUESNON;
35293;ST MARC SUR COUESNON;35140;ST MARC SUR COUESNON;
35304;ST OUEN DES ALLEUX;35140;ST OUEN DES ALLEUX;
35348;VENDEL;35140;VENDEL;
35023;BEDEE;35137;BEDEE;
35203;LA NOUAYE;35137;LA NOUAYE;
35227;PLEUMELEUC;35137;PLEUMELEUC;
35281;ST JACQUES DE LA LANDE;35136;ST JACQUES DE LA LANDE;
35055;CHANTEPIE;35135;CHANTEPIE;
35082;COESMES;35134;COESMES;
35262;STE COLOMBE;35134;STE COLOMBE;
35335;THOURIE;35134;THOURIE;
35021;BEAUCE;35133;BEAUCE;
35025;BILLE;35133;BILLE;
35062;LA CHAPELLE JANSON;35133;LA CHAPELLE JANSON;
35071;LE CHATELLIER;35133;LE CHATELLIER;
35112;FLEURIGNE;35133;FLEURIGNE;
35137;JAVENE;35133;JAVENE;
35138;LAIGNELET;35133;LAIGNELET;
35142;LANDEAN;35133;LANDEAN;
35150;LECOUSSE;35133;LECOUSSE;
35157;LE LOROUX;35133;LE LOROUX;
35163;LUITRE;35133;LUITRE;
35215;PARIGNE;35133;PARIGNE;
35243;ROMAGNE;35133;ROMAGNE;
35273;ST GERMAIN EN COGLES;35133;ST GERMAIN EN COGLES;
35310;ST SAUVEUR DES LANDES;35133;ST SAUVEUR DES LANDES;
35324;LA SELLE EN LUITRE;35133;LA SELLE EN LUITRE;
35353;VEZIN LE COQUET;35132;VEZIN LE COQUET;
35066;CHARTRES DE BRETAGNE;35131;CHARTRES DE BRETAGNE;
35363;PONT PEAN;35131;PONT PEAN;
35005;ARBRISSEL;35130;ARBRISSEL;
35008;AVAILLES SUR SEICHE;35130;AVAILLES SUR SEICHE;
35102;DROUGES;35130;DROUGES;
35125;LA GUERCHE DE BRETAGNE;35130;LA GUERCHE DE BRETAGNE;
35199;MOUSSE;35130;MOUSSE;
35200;MOUTIERS;35130;MOUTIERS;
35235;RANNEE;35130;RANNEE;
35325;LA SELLE GUERCHAISE;35130;LA SELLE GUERCHAISE;
35359;VISSEICHE;35130;VISSEICHE;
35009;BAGUER MORVAN;35120;BAGUER MORVAN;
35010;BAGUER PICAN;35120;BAGUER PICAN;
35034;LA BOUSSAC;35120;LA BOUSSAC;
35044;BROUALAN;35120;BROUALAN;
35078;CHERRUEIX;35120;CHERRUEIX;
35095;DOL DE BRETAGNE;35120;DOL DE BRETAGNE;
35104;EPINIAC;35120;EPINIAC;
35132;HIREL;35120;HIREL;
35132;HIREL;35120;HIREL;VILDE LA MARINE
35186;MONT DOL;35120;MONT DOL;
35246;ROZ LANDRIEUX;35120;ROZ LANDRIEUX;
35259;ST BROLADRE;35120;ST BROLADRE;
35291;ST MARCAN;35120;ST MARCAN;
35255;ST BENOIT DES ONDES;35114;ST BENOIT DES ONDES;
35096;DOMAGNE;35113;DOMAGNE;
35096;DOMAGNE;35113;DOMAGNE;CHAUMERE
35116;LA FRESNAIS;35111;LA FRESNAIS;
35153;LILLEMER;35111;LILLEMER;
35238;RENNES;35000;RENNES;
34123;JUVIGNAC;34990;JUVIGNAC;
34082;COMBAILLAUX;34980;COMBAILLAUX;
34169;MONTFERRIER SUR LEZ;34980;MONTFERRIER SUR LEZ;
34177;MURLES;34980;MURLES;
34247;ST CLEMENT DE RIVIERE;34980;ST CLEMENT DE RIVIERE;
34255;ST GELY DU FESC;34980;ST GELY DU FESC;
34129;LATTES;34970;LATTES;
34090;LE CRES;34920;LE CRES;
34134;LAVERUNE;34880;LAVERUNE;
34203;PINET;34850;PINET;
34077;CLAPIERS;34830;CLAPIERS;
34120;JACOU;34830;JACOU;
34014;ASSAS;34820;ASSAS;
34118;GUZARGUES;34820;GUZARGUES;
34309;TEYRAN;34820;TEYRAN;
34207;POMEROLS;34810;POMEROLS;
34013;ASPIRAN;34800;ASPIRAN;
34041;BRIGNAC;34800;BRIGNAC;
34045;CABRIERES;34800;CABRIERES;
34051;CANET;34800;CANET;
34076;CEYRAS;34800;CEYRAS;
34079;CLERMONT L HERAULT;34800;CLERMONT L HERAULT;
34124;LACOSTE;34800;LACOSTE;
34137;LIAUSSON;34800;LIAUSSON;
34138;LIEURAN CABRIERES;34800;LIEURAN CABRIERES;
34156;MERIFONS;34800;MERIFONS;
34175;MOUREZE;34800;MOUREZE;
34180;NEBIAN;34800;NEBIAN;
34186;OCTON;34800;OCTON;
34197;PERET;34800;PERET;
34292;SALASC;34800;SALASC;
34323;VALMASCLE;34800;VALMASCLE;
34338;VILLENEUVETTE;34800;VILLENEUVETTE;
34116;GRABELS;34790;GRABELS;
34113;GIGEAN;34770;GIGEAN;
34037;BOUJAN SUR LIBRON;34760;BOUJAN SUR LIBRON;
34337;VILLENEUVE LES MAGUELONE;34750;VILLENEUVE LES MAGUELONE;
34327;VENDARGUES;34740;VENDARGUES;
34217;PRADES LE LEZ;34730;PRADES LE LEZ;
34290;ST VINCENT DE BARBEYRARGUES;34730;ST VINCENT DE BARBEYRARGUES;
34122;JONQUIERES;34725;JONQUIERES;
34239;ST ANDRE DE SANGONIS;34725;ST ANDRE DE SANGONIS;
34254;ST FELIX DE LODEZ;34725;ST FELIX DE LODEZ;
34262;ST GUIRAUD;34725;ST GUIRAUD;
34287;ST SATURNIN DE LUCIAN;34725;ST SATURNIN DE LUCIAN;
34063;CAUX;34720;CAUX;
34135;LESPIGNAN;34710;LESPIGNAN;
34036;LE BOSC;34700;LE BOSC;
34072;CELLES;34700;CELLES;
34106;FOZIERES;34700;FOZIERES;
34132;LAUROUX;34700;LAUROUX;
34133;LAVALETTE;34700;LAVALETTE;
34142;LODEVE;34700;LODEVE;
34188;OLMET ET VILLECUN;34700;OLMET ET VILLECUN;
34196;PEGAIROLLES DE L ESCALETTE;34700;PEGAIROLLES DE L ESCALETTE;
34205;LES PLANS;34700;LES PLANS;
34212;POUJOLS;34700;POUJOLS;
34220;LE PUECH;34700;LE PUECH;
34251;ST ETIENNE DE GOURGAS;34700;ST ETIENNE DE GOURGAS;
34268;ST JEAN DE LA BLAQUIERE;34700;ST JEAN DE LA BLAQUIERE;
34286;ST PRIVAT;34700;ST PRIVAT;
34304;SOUBES;34700;SOUBES;
34306;SOUMONT;34700;SOUMONT;
34316;USCLAS DU BOSC;34700;USCLAS DU BOSC;
34095;FABREGUES;34690;FABREGUES;
34259;ST GEORGES D ORQUES;34680;ST GEORGES D ORQUES;
34022;BAILLARGUES;34670;BAILLARGUES;
34244;ST BRES;34670;ST BRES;
34087;COURNONSEC;34660;COURNONSEC;
34088;COURNONTERRAL;34660;COURNONTERRAL;
34040;BRENAS;34650;BRENAS;
34093;DIO ET VALQUIERES;34650;DIO ET VALQUIERES;
34121;JONCELS;34650;JONCELS;
34144;LUNAS;34650;LUNAS;
34231;ROMIGUIERES;34650;ROMIGUIERES;
34233;ROQUEREDONDE;34650;ROQUEREDONDE;
34289;ST THIBERY;34630;ST THIBERY;
34225;PUISSERGUIER;34620;PUISSERGUIER;
34055;CASTANET LE HAUT;34610;CASTANET LE HAUT;
34235;ROSIS;34610;ROSIS;
34257;ST GENIES DE VARENSAL;34610;ST GENIES DE VARENSAL;
34257;ST GENIES DE VARENSAL;34610;ST GENIES DE VARENSAL;PLAISANCE
34260;ST GERVAIS SUR MARE;34610;ST GERVAIS SUR MARE;
34008;LES AIRES;34600;LES AIRES;
34028;BEDARIEUX;34600;BEDARIEUX;
34053;CARLENCAS ET LEVAS;34600;CARLENCAS ET LEVAS;
34062;CAUSSINIOJOULS;34600;CAUSSINIOJOULS;
34096;FAUGERES;34600;FAUGERES;
34119;HEREPIAN;34600;HEREPIAN;
34200;PEZENES LES MINES;34600;PEZENES LES MINES;
34211;LE POUJOL SUR ORB;34600;LE POUJOL SUR ORB;
34216;LE PRADAL;34600;LE PRADAL;
34308;TAUSSAC LA BILLIERE;34600;TAUSSAC LA BILLIERE;
34335;VILLEMAGNE L ARGENTIERE;34600;VILLEMAGNE L ARGENTIERE;
34151;MARSILLARGUES;34590;MARSILLARGUES;
34163;MONTARNAUD;34570;MONTARNAUD;
34179;MURVIEL LES MONTPELLIER;34570;MURVIEL LES MONTPELLIER;
34202;PIGNAN;34570;PIGNAN;
34282;ST PAUL ET VALMALLE;34570;ST PAUL ET VALMALLE;
34295;SAUSSAN;34570;SAUSSAN;
34320;VAILHAUQUES;34570;VAILHAUQUES;
34165;MONTBAZIN;34560;MONTBAZIN;
34213;POUSSAN;34560;POUSSAN;
34341;VILLEVEYRAC;34560;VILLEVEYRAC;
34031;BESSAN;34550;BESSAN;
34023;BALARUC LES BAINS;34540;BALARUC LES BAINS;
34024;BALARUC LE VIEUX;34540;BALARUC LE VIEUX;
34017;AUMES;34530;AUMES;
34162;MONTAGNAC;34530;MONTAGNAC;
34064;LE CAYLAR;34520;LE CAYLAR;
34091;LE CROS;34520;LE CROS;
34230;LES RIVES;34520;LES RIVES;
34253;ST FELIX DE L HERAS;34520;ST FELIX DE L HERAS;
34277;ST MAURICE NAVACELLES;34520;ST MAURICE NAVACELLES;
34278;ST MICHEL;34520;ST MICHEL;
34283;ST PIERRE DE LA FAGE;34520;ST PIERRE DE LA FAGE;
34303;SORBS;34520;SORBS;
34317;LA VACQUERIE ET ST MARTIN DE CASTRIES;34520;LA VACQUERIE ST MARTIN CASTRIES;
34101;FLORENSAC;34510;FLORENSAC;
34032;BEZIERS;34500;BEZIERS;
34336;VILLENEUVE LES BEZIERS;34500;VILLENEUVE LES BEZIERS;
34061;CAUSSES ET VEYRAN;34490;CAUSSES ET VEYRAN;
34084;CORNEILHAN;34490;CORNEILHAN;
34140;LIGNAN SUR ORB;34490;LIGNAN SUR ORB;
34178;MURVIEL LES BEZIERS;34490;MURVIEL LES BEZIERS;
34191;PAILHES;34490;PAILHES;
34279;ST NAZAIRE DE LADAREZ;34490;ST NAZAIRE DE LADAREZ;
34310;THEZAN LES BEZIERS;34490;THEZAN LES BEZIERS;
34018;AUTIGNAC;34480;AUTIGNAC;
34044;CABREROLLES;34480;CABREROLLES;
34105;FOUZILHON;34480;FOUZILHON;
34130;LAURENS;34480;LAURENS;
34147;MAGALAS;34480;MAGALAS;
34214;POUZOLLES;34480;POUZOLLES;
34223;PUIMISSON;34480;PUIMISSON;
34224;PUISSALICON;34480;PUISSALICON;
34258;ST GENIES DE FONTEDIT;34480;ST GENIES DE FONTEDIT;
34198;PEROLS;34470;PEROLS;
34065;CAZEDARNES;34460;CAZEDARNES;
34074;CESSENON SUR ORB;34460;CESSENON SUR ORB;
34232;ROQUEBRUN;34460;ROQUEBRUN;
34332;VIAS;34450;VIAS;
34081;COLOMBIERS;34440;COLOMBIERS;
34183;NISSAN LEZ ENSERUNE;34440;NISSAN LEZ ENSERUNE;
34270;ST JEAN DE VEDAS;34430;ST JEAN DE VEDAS;
34073;CERS;34420;CERS;
34209;PORTIRAGNES;34420;PORTIRAGNES;
34336;VILLENEUVE LES BEZIERS;34420;VILLENEUVE LES BEZIERS;
34298;SAUVIAN;34410;SAUVIAN;
34299;SERIGNAN;34410;SERIGNAN;
34145;LUNEL;34400;LUNEL;
34146;LUNEL VIEL;34400;LUNEL VIEL;
34246;ST CHRISTOL;34400;ST CHRISTOL;
34272;ST JUST;34400;ST JUST;
34280;ST NAZAIRE DE PEZAN;34400;ST NAZAIRE DE PEZAN;
34288;ST SERIES;34400;ST SERIES;
34294;SATURARGUES;34400;SATURARGUES;
34330;VERARGUES;34400;VERARGUES;
34340;VILLETELLE;34400;VILLETELLE;
34080;COLOMBIERES SUR ORB;34390;COLOMBIERES SUR ORB;
34160;MONS;34390;MONS;
34187;OLARGUES;34390;OLARGUES;
34219;PREMIAN;34390;PREMIAN;
34250;ST ETIENNE D ALBAGNAN;34390;ST ETIENNE D ALBAGNAN;
34271;ST JULIEN;34390;ST JULIEN;
34273;ST MARTIN DE L ARCON;34390;ST MARTIN DE L ARCON;
34291;ST VINCENT D OLARGUES;34390;ST VINCENT D OLARGUES;
34334;VIEUSSAN;34390;VIEUSSAN;
34012;ARGELLIERS;34380;ARGELLIERS;
34060;CAUSSE DE LA SELLE;34380;CAUSSE DE LA SELLE;
34152;MAS DE LONDRES;34380;MAS DE LONDRES;
34185;NOTRE DAME DE LONDRES;34380;NOTRE DAME DE LONDRES;
34195;PEGAIROLLES DE BUEGES;34380;PEGAIROLLES DE BUEGES;
34236;ROUET;34380;LE ROUET;
34264;ST JEAN DE BUEGES;34380;ST JEAN DE BUEGES;
34274;ST MARTIN DE LONDRES;34380;ST MARTIN DE LONDRES;
34342;VIOLS EN LAVAL;34380;VIOLS EN LAVAL;
34343;VIOLS LE FORT;34380;VIOLS LE FORT;
34069;CAZOULS LES BEZIERS;34370;CAZOULS LES BEZIERS;
34089;CREISSAN;34370;CREISSAN;
34148;MARAUSSAN;34370;MARAUSSAN;
34155;MAUREILHAN;34370;MAUREILHAN;
34015;ASSIGNAN;34360;ASSIGNAN;
34021;BABEAU BOULDOUX;34360;BABEAU BOULDOUX;
34030;BERLOU;34360;BERLOU;
34070;CEBAZAN;34360;CEBAZAN;
34100;FERRIERES POUSSAROU;34360;FERRIERES POUSSAROU;
34193;PARDAILHAN;34360;PARDAILHAN;
34201;PIERRERUE;34360;PIERRERUE;
34218;PRADES SUR VERNAZOBRE;34360;PRADES SUR VERNAZOBRE;
34245;ST CHINIAN;34360;ST CHINIAN;
34269;ST JEAN DE MINERVOIS;34360;ST JEAN DE MINERVOIS;
34339;VILLESPASSANS;34360;VILLESPASSANS;
34324;VALRAS PLAGE;34350;VALRAS PLAGE;
34329;VENDRES;34350;VENDRES;
34150;MARSEILLAN;34340;MARSEILLAN;MARSEILLAN PLAGE
34150;MARSEILLAN;34340;MARSEILLAN;
34046;CAMBON ET SALVERGUES;34330;CAMBON ET SALVERGUES;
34107;FRAISSE SUR AGOUT;34330;FRAISSE SUR AGOUT;
34293;LA SALVETAT SUR AGOUT;34330;LA SALVETAT SUR AGOUT;
34305;LE SOULIE;34330;LE SOULIE;
34103;FONTES;34320;FONTES;
34104;FOS;34320;FOS;
34109;GABIAN;34320;GABIAN;
34149;MARGON;34320;MARGON;
34168;MONTESQUIEU;34320;MONTESQUIEU;
34181;NEFFIES;34320;NEFFIES;
34184;NIZAS;34320;NIZAS;
34234;ROQUESSELS;34320;ROQUESSELS;
34237;ROUJAN;34320;ROUJAN;
34319;VAILHAN;34320;VAILHAN;
34052;CAPESTANG;34310;CAPESTANG;
34092;CRUZY;34310;CRUZY;
34161;MONTADY;34310;MONTADY;
34167;MONTELS;34310;MONTELS;
34170;MONTOULIERS;34310;MONTOULIERS;
34206;POILHES;34310;POILHES;
34226;QUARANTE;34310;QUARANTE;
34003;AGDE;34300;AGDE;
34003;AGDE;34300;AGDE;LE CAP D AGDE
34001;ABEILHAN;34290;ABEILHAN;
34009;ALIGNAN DU VENT;34290;ALIGNAN DU VENT;
34025;BASSAN;34290;BASSAN;
34085;COULOBRES;34290;COULOBRES;
34094;ESPONDEILHAN;34290;ESPONDEILHAN;
34139;LIEURAN LES BEZIERS;34290;LIEURAN LES BEZIERS;
34166;MONTBLANC;34290;MONTBLANC;
34300;SERVIAN;34290;SERVIAN;
34325;VALROS;34290;VALROS;
34154;MAUGUIO;34280;MAUGUIO;CARNON PLAGE
34344;LA GRANDE MOTTE;34280;LA GRANDE MOTTE;
34066;CAZEVIEILLE;34270;CAZEVIEILLE;
34078;CLARET;34270;CLARET;
34102;FONTANES;34270;FONTANES;
34131;LAURET;34270;LAURET;
34153;LES MATELLES;34270;LES MATELLES;
34248;STE CROIX DE QUINTILLARGUES;34270;STE CROIX DE QUINTILLARGUES;
34266;ST JEAN DE CUCULLES;34270;ST JEAN DE CUCULLES;
34276;ST MATHIEU DE TREVIERS;34270;ST MATHIEU DE TREVIERS;
34297;SAUTEYRARGUES;34270;SAUTEYRARGUES;
34314;LE TRIADOU;34270;LE TRIADOU;
34318;VACQUIERES;34270;VACQUIERES;
34322;VALFLAUNES;34270;VALFLAUNES;
34019;AVENE;34260;AVENE;
34038;LE BOUSQUET D ORB;34260;LE BOUSQUET D ORB;
34049;CAMPLONG;34260;CAMPLONG;
34071;CEILHES ET ROCOZELS;34260;CEILHES ET ROCOZELS;
34117;GRAISSESSAC;34260;GRAISSESSAC;
34252;ST ETIENNE ESTRECHOUX;34260;ST ETIENNE ESTRECHOUX;
34312;LA TOUR SUR ORB;34260;LA TOUR SUR ORB;
34192;PALAVAS LES FLOTS;34250;PALAVAS LES FLOTS;
34083;COMBES;34240;COMBES;
34126;LAMALOU LES BAINS;34240;LAMALOU LES BAINS;
34002;ADISSAN;34230;ADISSAN;
34016;AUMELAS;34230;AUMELAS;
34029;BELARGA;34230;BELARGA;
34047;CAMPAGNAN;34230;CAMPAGNAN;
34194;PAULHAN;34230;PAULHAN;
34204;PLAISSAN;34230;PLAISSAN;
34208;POPIAN;34230;POPIAN;
34210;LE POUGET;34230;LE POUGET;
34215;POUZOLS;34230;POUZOLS;
34222;PUILACHER;34230;PUILACHER;
34241;ST BAUZILLE DE LA SYLVE;34230;ST BAUZILLE DE LA SYLVE;
34281;ST PARGOIRE;34230;ST PARGOIRE;
34285;ST PONS DE MAUCHIENS;34230;ST PONS DE MAUCHIENS;
34313;TRESSAN;34230;TRESSAN;
34315;USCLAS D HERAULT;34230;USCLAS D HERAULT;
34328;VENDEMIAN;34230;VENDEMIAN;
34034;BOISSET;34220;BOISSET;
34086;COURNIOU;34220;COURNIOU;
34228;RIEUSSEC;34220;RIEUSSEC;
34229;RIOLS;34220;RIOLS;
34284;ST PONS DE THOMIERES;34220;ST PONS DE THOMIERES;
34326;VELIEUX;34220;VELIEUX;
34331;VERRERIES DE MOUSSANS;34220;VERRERIES DE MOUSSANS;
34004;AGEL;34210;AGEL;
34006;AIGNE;34210;AIGNE;
34007;AIGUES VIVES;34210;AIGUES VIVES;
34020;AZILLANET;34210;AZILLANET;
34026;BEAUFORT;34210;BEAUFORT;
34054;CASSAGNOLES;34210;CASSAGNOLES;
34059;LA CAUNETTE;34210;LA CAUNETTE;
34075;CESSERAS;34210;CESSERAS;
34097;FELINES MINERVOIS;34210;FELINES MINERVOIS;
34098;FERRALS LES MONTAGNES;34210;FERRALS LES MONTAGNES;
34141;LA LIVINIERE;34210;LA LIVINIERE;
34158;MINERVE;34210;MINERVE;
34189;OLONZAC;34210;OLONZAC;
34190;OUPIA;34210;OUPIA;
34302;SIRAN;34210;SIRAN;
34301;SETE;34200;SETE;
34005;AGONES;34190;AGONES;
34042;BRISSAC;34190;BRISSAC;
34067;CAZILHAC;34190;CAZILHAC;
34099;FERRIERES LES VERRERIES;34190;FERRIERES LES VERRERIES;
34111;GANGES;34190;GANGES;
34115;GORNIES;34190;GORNIES;
34128;LAROQUE;34190;LAROQUE;
34171;MONTOULIEU;34190;MONTOULIEU;
34174;MOULES ET BAUCELS;34190;MOULES ET BAUCELS;
34238;ST ANDRE DE BUEGES;34190;ST ANDRE DE BUEGES;
34243;ST BAUZILLE DE PUTOIS;34190;ST BAUZILLE DE PUTOIS;
34277;ST MAURICE NAVACELLES;34190;ST MAURICE NAVACELLES;
34057;CASTELNAU LE LEZ;34170;CASTELNAU LE LEZ;
34027;BEAULIEU;34160;BEAULIEU;
34033;BOISSERON;34160;BOISSERON;
34043;BUZIGNARGUES;34160;BUZIGNARGUES;
34048;CAMPAGNE;34160;CAMPAGNE;
34058;CASTRIES;34160;CASTRIES;
34110;GALARGUES;34160;GALARGUES;
34112;GARRIGUES;34160;GARRIGUES;
34164;MONTAUD;34160;MONTAUD;
34227;RESTINCLIERES;34160;RESTINCLIERES;
34242;ST BAUZILLE DE MONTMEL;34160;ST BAUZILLE DE MONTMEL;
34249;ST DREZERY;34160;ST DREZERY;
34256;ST GENIES DES MOURGUES;34160;ST GENIES DES MOURGUES;
34263;ST HILAIRE DE BEAUVOIR;34160;ST HILAIRE DE BEAUVOIR;
34265;ST JEAN DE CORNIES;34160;ST JEAN DE CORNIES;
34296;SAUSSINES;34160;SAUSSINES;
34307;SUSSARGUES;34160;SUSSARGUES;
34010;ANIANE;34150;ANIANE;
34011;ARBORAS;34150;ARBORAS;
34035;LA BOISSIERE;34150;LA BOISSIERE;
34114;GIGNAC;34150;GIGNAC;
34125;LAGAMAS;34150;LAGAMAS;
34173;MONTPEYROUX;34150;MONTPEYROUX;
34221;PUECHABON;34150;PUECHABON;
34261;ST GUILHEM LE DESERT;34150;ST GUILHEM LE DESERT;
34267;ST JEAN DE FOS;34150;ST JEAN DE FOS;
34039;BOUZIGUES;34140;BOUZIGUES;
34143;LOUPIAN;34140;LOUPIAN;
34157;MEZE;34140;MEZE;
34050;CANDILLARGUES;34130;CANDILLARGUES;
34127;LANSARGUES;34130;LANSARGUES;
34154;MAUGUIO;34130;MAUGUIO;
34176;MUDAISON;34130;MUDAISON;
34240;ST AUNES;34130;ST AUNES;
34321;VALERGUES;34130;VALERGUES;
34056;CASTELNAU DE GUERS;34120;CASTELNAU DE GUERS;
34068;CAZOULS D HERAULT;34120;CAZOULS D HERAULT;
34136;LEZIGNAN LA CEBE;34120;LEZIGNAN LA CEBE;
34182;NEZIGNAN L EVEQUE;34120;NEZIGNAN L EVEQUE;
34199;PEZENAS;34120;PEZENAS;
34311;TOURBES;34120;TOURBES;
34108;FRONTIGNAN;34110;FRONTIGNAN;
34108;FRONTIGNAN;34110;FRONTIGNAN;LA PEYRADE
34159;MIREVAL;34110;MIREVAL;
34333;VIC LA GARDIOLE;34110;VIC LA GARDIOLE;
34172;MONTPELLIER;34090;MONTPELLIER;
34172;MONTPELLIER;34080;MONTPELLIER;
34172;MONTPELLIER;34070;MONTPELLIER;
34172;MONTPELLIER;34000;MONTPELLIER;
33203;HOURTIN;33990;HOURTIN;
33300;NAUJAC SUR MER;33990;NAUJAC SUR MER;
33019;AUDENGE;33980;AUDENGE;
33236;LEGE CAP FERRET;33970;LEGE CAP FERRET;
33236;LEGE CAP FERRET;33970;LEGE CAP FERRET;CAP FERRET
33236;LEGE CAP FERRET;33950;LEGE CAP FERRET;
33236;LEGE CAP FERRET;33950;LEGE CAP FERRET;LE CANON
